  -65.0000  230.0000    3.5822
  -65.0000  235.0000    3.5886
  -65.0000  240.0000    3.6144
  -65.0000  245.0000    3.6566
  -65.0000  250.0000    3.7072
  -65.0000  255.0000    3.7418
  -65.0000  260.0000    3.7634
  -65.0000  265.0000    3.7915
  -65.0000  270.0000    3.8372
  -65.0000  275.0000    3.8832
  -65.0000  280.0000    3.9812
  -65.0000  285.0000    4.1150
  -65.0000  290.0000    4.2789
  -65.0000  295.0000    4.4650
  -65.0000  300.0000    4.6234
  -65.0000  305.0000    4.7489
  -65.0000  310.0000    4.9016
  -65.0000  315.0000    5.0625
  -65.0000  320.0000    5.2066
  -65.0000  325.0000    5.3219
  -65.0000  330.0000    5.4055
  -65.0000  335.0000    5.4608
  -65.0000  340.0000    5.5049
  -65.0000  345.0000    5.5362
  -65.0000  350.0000    5.5585
  -65.0000  355.0000    5.5790
  -65.0000  360.0000    5.6082
  -60.0000    0.0000    5.9651
  -60.0000    5.0000    5.9413
  -60.0000   10.0000    5.9088
  -60.0000   15.0000    5.8065
  -60.0000   20.0000    5.6947
  -60.0000   25.0000    5.6192
  -60.0000   30.0000    5.5706
  -60.0000   35.0000    5.4905
  -60.0000   40.0000    5.4163
  -60.0000   45.0000    5.3534
  -60.0000   50.0000    5.2904
  -60.0000   55.0000    5.2490
  -60.0000   60.0000    5.2076
  -60.0000   65.0000    5.1875
  -60.0000   70.0000    5.1674
  -60.0000   75.0000    5.1433
  -60.0000   80.0000    5.1297
  -60.0000   85.0000    5.1133
  -60.0000   90.0000    5.0764
  -60.0000   95.0000    4.9602
  -60.0000  100.0000    4.8507
  -60.0000  105.0000    4.7521
  -60.0000  110.0000    4.6347
  -60.0000  115.0000    4.5305
  -60.0000  120.0000    4.4338
  -60.0000  125.0000    4.3797
  -60.0000  130.0000    4.3192
  -60.0000  135.0000    4.2854
  -60.0000  140.0000    4.2679
  -60.0000  145.0000    4.2439
  -60.0000  150.0000    4.2586
  -60.0000  155.0000    4.2253
  -60.0000  160.0000    4.1929
  -60.0000  165.0000    4.1391
  -60.0000  170.0000    4.0749
  -60.0000  175.0000    4.0653
  -60.0000  180.0000    4.0343
  -60.0000  185.0000    3.9992
  -60.0000  190.0000    3.9547
  -60.0000  195.0000    3.9281
  -60.0000  200.0000    3.8758
  -60.0000  205.0000    3.8274
  -60.0000  210.0000    3.7734
  -60.0000  215.0000    3.7222
  -60.0000  220.0000    3.6812
  -60.0000  225.0000    3.6613
  -60.0000  230.0000    3.6454
  -60.0000  235.0000    3.6442
  -60.0000  240.0000    3.6574
  -60.0000  245.0000    3.6871
